DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2015-12-01,2410.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,2410.0,LONG,
2016-01-01,1910.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,1910.0,LONG,
2016-02-01,2320.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,2320.0,LONG,
2016-03-01,3440.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,3440.0,LONG,
2016-04-01,3630.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,3630.0,LONG,
2016-05-01,2890.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,2890.0,LONG,
2016-06-01,5250.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,5250.0,LONG,
2016-07-01,3920.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,3920.0,LONG,
2016-08-01,4840.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,4840.0,LONG,
2016-09-01,13980.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,13980.0,LONG,
2016-10-01,11380.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,11380.0,LONG,
2016-11-01,11770.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,11770.0,LONG,
2016-12-01,12640.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,12640.0,LONG,
2017-01-01,25100.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,25100.0,LONG,
2017-02-01,23840.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,23840.0,LONG,
2017-03-01,19350.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,19350.0,LONG,
2017-04-01,13910.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,13910.0,LONG,
2017-05-01,19430.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,19430.0,LONG,
2017-06-01,18110.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,18110.0,LONG,
2017-07-01,21360.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,21360.0,LONG,
2017-08-01,16570.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,16570.0,LONG,
2017-09-01,26870.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,26870.0,LONG,
2017-10-01,32800.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,32800.0,LONG,
2017-11-01,26670.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,26670.0,LONG,
2017-12-01,30480.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,30480.0,LONG,
2018-01-01,22070.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,22070.0,LONG,
2018-02-01,25220.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,25220.0,LONG,
2018-03-01,15720.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,15720.0,LONG,
2018-04-01,39280.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,39280.0,LONG,
2018-05-01,34150.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,34150.0,LONG,
2018-06-01,25520.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,25520.0,LONG,
2018-07-01,26350.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,26350.0,LONG,
2018-08-01,24040.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,24040.0,LONG,
2018-09-01,31410.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,31410.0,LONG,
2018-10-01,31050.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,31050.0,LONG,
2018-11-01,30890.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,30890.0,LONG,
2018-12-01,25310.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,25310.0,LONG,
2019-01-01,22930.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,22930.0,LONG,
2019-02-01,22340.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,22340.0,LONG,
2019-03-01,30520.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,30520.0,LONG,
2019-04-01,33190.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,33190.0,LONG,
2019-05-01,2410.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,2410.0,LONG,
2019-06-01,12790.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,12790.0,LONG,
2019-07-01,17040.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,17040.0,LONG,
2019-08-01,19030.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,19030.0,LONG,
2019-09-01,13730.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,13730.0,LONG,
2019-10-01,260.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,260.0,LONG,
2019-11-01,0.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,0.0,LONG,
2019-12-01,40.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,40.0,LONG,
2020-01-01,29960.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,29960.0,LONG,
2020-02-01,35140.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,35140.0,LONG,
2020-03-01,40950.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,40950.0,LONG,
2020-04-01,30150.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,30150.0,LONG,
2020-05-01,27760.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,27760.0,LONG,
2020-06-01,38150.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,38150.0,LONG,
2020-07-01,40390.04,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,40390.04,LONG,
2020-08-01,34730.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,34730.0,LONG,
2020-09-01,37850.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,37850.0,LONG,
2020-10-01,43080.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,43080.0,LONG,
2020-11-01,68099.98,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,68099.98,LONG,
2020-12-01,45080.66,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,45080.66,LONG,
2021-01-01,94630.74,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,94630.74,LONG,
2021-02-01,98851.94,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,98851.94,LONG,
2021-03-01,80680.4,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,80680.4,LONG,
2021-04-01,75531.12,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,75531.12,LONG,
2021-05-01,80952.22,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,80952.22,LONG,
2021-06-01,87093.38,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,87093.38,LONG,
2021-07-01,68722.14,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,68722.14,LONG,
2021-08-01,75661.68,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,75661.68,LONG,
2021-09-01,122613.08,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,122613.08,LONG,
2021-10-01,73961.42,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,73961.42,LONG,
2021-11-01,94952.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,94952.0,LONG,
2021-12-01,103442.26,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,103442.26,LONG,
2022-01-01,101931.08,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,101931.08,LONG,
2022-02-01,102031.18,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,102031.18,LONG,
2022-03-01,98932.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,98932.0,LONG,
2022-04-01,77971.95999999999,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,77971.95999999999,LONG,
2022-05-01,95162.44,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,95162.44,LONG,
2022-06-01,111692.04,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,111692.04,LONG,
2022-07-01,99111.84,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,99111.84,LONG,
2022-08-01,107910.98,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,107910.98,LONG,
2022-09-01,92810.5,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,92810.5,LONG,
2022-10-01,122320.92,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,122320.92,LONG,
2022-11-01,103881.78,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,103881.78,LONG,
2022-12-01,98171.02,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,98171.02,LONG,
2023-01-01,110611.98,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,110611.98,LONG,
2023-02-01,108581.12,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,108581.12,LONG,
2023-03-01,93182.04,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,93182.04,LONG,
2023-04-01,86444.7,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,86444.7,LONG,
2023-05-01,101611.82,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,101611.82,LONG,
2023-06-01,116442.1,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,116442.1,LONG,
2023-07-01,136066.04,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,136066.04,LONG,
2023-08-01,126322.82,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,126322.82,LONG,
2023-09-01,131432.62,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,131432.62,LONG,
2023-10-01,122121.5,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,122121.5,LONG,
2023-11-01,139092.84,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,139092.84,LONG,
2023-12-01,132062.48,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,132062.48,LONG,
2024-01-01,143093.64,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,143093.64,LONG,
2024-02-01,131702.72,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,131702.72,LONG,
2024-03-01,100633.02,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,100633.02,LONG,
2024-04-01,135743.82,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,135743.82,LONG,
2024-05-01,178255.1,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,178255.1,LONG,
2024-06-01,160584.41999999998,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,160584.41999999998,LONG,
2024-07-01,134444.08000000002,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,134444.08000000002,LONG,
2024-08-01,130311.98,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,130311.98,LONG,
2024-09-01,161321.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,161321.0,LONG,
2024-10-01,174612.38,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,174612.38,LONG,
2024-11-01,144892.18,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,144892.18,LONG,
2024-12-01,158942.18,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,158942.18,LONG,
2025-01-01,162182.47999999998,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,162182.47999999998,LONG,
2025-02-01,143342.48,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,143342.48,LONG,
2025-03-01,119213.46,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,119213.46,LONG,
2025-04-01,159013.2,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,159013.2,LONG,
2025-05-01,220037.5,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,220037.5,LONG,
2025-06-01,266316.56,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,266316.56,LONG,
2025-07-01,229059.02,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,229059.02,LONG,
2025-08-01,193466.7,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,193466.7,LONG,
2025-09-01,230166.1,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,230166.1,LONG,
2025-10-01,250269.06,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,250269.06,LONG,
2025-11-01,236988.76,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,236988.76,LONG,
2025-12-01,199667.76,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,199667.76,LONG,
2026-01-01,,LONG,222018.890625,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,264497.48,LONG,264497.48
2026-02-01,,LONG,223798.09375,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,236690.96,LONG,236690.96
2026-03-01,,LONG,225577.28125,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,245837.62,LONG,245837.62
2026-04-01,,LONG,227356.484375,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,227864.42,LONG,227864.42
2026-05-01,,LONG,229135.6875,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,250757.4,LONG,250757.4
2026-06-01,,LONG,230914.875,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,260931.50000000003,LONG,260931.50000000003
2026-07-01,,LONG,232694.078125,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,263511.64,LONG,263511.64
2026-08-01,,LONG,234473.28125,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,265975.02,LONG,265975.02
2026-09-01,,LONG,236252.46875,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,265176.02,LONG,265176.02
2026-10-01,,LONG,238031.671875,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,263843.44,LONG,263843.44
2026-11-01,,LONG,239810.875,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,261518.94000000003,LONG,261518.94000000003
2026-12-01,,LONG,241590.0625,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,259785.76,LONG,259785.76
2027-01-01,,LONG,243369.265625,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,,LONG,288454.53125
2027-02-01,,LONG,245148.46875,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,,LONG,260648.015625
2027-03-01,,LONG,246927.65625,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,,LONG,269794.6875
2027-04-01,,LONG,248706.859375,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,,LONG,251821.46875
2027-05-01,,LONG,250486.0625,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,,LONG,274714.46875
2027-06-01,,LONG,252265.25,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,,LONG,284888.5625
